id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
33,1585269166008782849,https://twitter.com/herdiat_sunarya/statuses/1585269166008782849,https://twitter.com/herdiat_sunarya/statuses/1585269166008782849,herdiat_sunarya,"Siaran Keliling (Sarling) Bapak Gubernur Jawa Barat @ridwankamil dan Bunda Literasi Jawa Barat Ibu Atalia Praratya di Kabupaten Ciamis. 

#sarling 
#ciamis2022 https://t.co/KYSuDnqbe0","Siaran Keliling (Sarling) Bapak Gubernur Jawa Barat @ridwankamil dan Bunda Literasi Jawa Barat Ibu Atalia Praratya di Kabupaten Ciamis. 

#sarling 
#ciamis2022 https://t.co/KYSuDnqbe0",2022-10-26 09:56:36,Twitter for Android,3,1,in,,original,,0,0,,0,0,3139203660,https://pbs.twimg.com/profile_images/1582581011560660992/rQuip8JB_normal.jpg,27,38,10574,2015-04-04 13:09:39,"Mengemban amanat, menjalankan kehendak rakyat","Ciamis, Indonesia",
34,1585268867743350787,https://twitter.com/protogas_d/statuses/1585268867743350787,https://twitter.com/protogas_d/statuses/1585268867743350787,protogas_d,RT @bumnbersatu: semoga Indonesia damai dan rakyatnya sejahtera.semua . @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @…,semoga Indonesia damai dan rakyatnya sejahtera.semua . @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @HarisRuslyMoti @prabowo @ListyoSigitP @ridwankamil @budimandjatmiko @ChusnulCh__ @LOVE_AG4EVER__ @berlianidris @SuryaBorneo https://t.co/XIYtFzZGgX,2022-10-26 09:55:25,Twitter for Android,0,24,in,,retweet,,0,0,bumnbersatu,191951600,1585101705716600832,1252210718075543554,https://pbs.twimg.com/profile_images/1498982409920212996/kVIFxtMy_normal.jpg,8696,594,493,2020-04-20 08:21:32,Layang kangen,,
35,1585268805105696769,https://twitter.com/anakbetawipusat/statuses/1585268805105696769,https://twitter.com/anakbetawipusat/statuses/1585268805105696769,anakbetawipusat,"RT @GeiszChalifah: Kang @ridwankamil  LRT Jakarta cuma 5,8 KM biayanya 6,7 T. 
Anehnya anggota DPRD PSI &amp; PDIP  mereka tak pernah kritik pr…","Kang @ridwankamil  LRT Jakarta cuma 5,8 KM biayanya 6,7 T. 
Anehnya anggota DPRD PSI &amp; PDIP  mereka tak pernah kritik proyek yang bukan hanya gagal tapi juga memboroskan APBD. Cost perbulannya Rp 12 M. Pendapatan perbulan cuma Rp 500 jt. 
https://t.co/dFoPvECsGv",2022-10-26 09:55:10,Twitter for Android,0,1267,in,,retweet,,0,0,GeiszChalifah,1297510664148103168,1584258062751174657,1133703409863778304,https://pbs.twimg.com/profile_images/1561681641512132608/HQTVZqXC_normal.jpg,71192,514,670,2019-05-29 07:55:30,Keep Calm,,
36,1585268496337813504,https://twitter.com/DavidDahlan5/statuses/1585268496337813504,https://twitter.com/DavidDahlan5/statuses/1585268496337813504,DavidDahlan5,"@03__nakula @ridwankamil @erickthohir Keren bgt ???? ???? ttp hati"" dr ular air &amp; ular tanah bro ...,","@03__nakula @ridwankamil @erickthohir Keren bgt ???? ???? ttp hati"" dr ular air &amp; ular tanah bro ...,",2022-10-26 09:53:57,Twitter for Android,0,0,in,,reply,03__nakula,1101696077147729920,1584876854007123968,,0,0,1545045107673509888,https://pbs.twimg.com/profile_images/1545046126901936130/cji_R30S_normal.jpg,220,199,77,2022-07-07 10:01:12,Jurnalisme Warga,"Matraman, Indonesia",
37,1585267912079572994,https://twitter.com/Samsat_Cianjur/statuses/1585267912079572994,https://twitter.com/Samsat_Cianjur/statuses/1585267912079572994,Samsat_Cianjur,"RT @bapenda_jabar: Pajak memiliki peranan penting bagi pembangunan infrastruktur, salah satunya pembangunan fasilitas olah raga.
.
Jangan l…","Pajak memiliki peranan penting bagi pembangunan infrastruktur, salah satunya pembangunan fasilitas olah raga.
.
Jangan lupa bayar pajak tepat waktu
Karena Pajakmu,
untuk Jawa Baratmu
.
@ridwankamil
@uuruzhan
. 
.
#jabarjuara #jabarjuaralahirbatin https://t.co/RgXrM9yRV1",2022-10-26 09:51:37,Twitter Web App,0,2,in,,retweet,,0,0,bapenda_jabar,2148210799,1585246971883061248,1522053105176752131,https://pbs.twimg.com/profile_images/1571014144824049664/51IIw0gB_normal.jpg,268,54,26,2022-05-04 23:18:40,,,
38,1585267576061337601,https://twitter.com/Samsat_Cianjur/statuses/1585267576061337601,https://twitter.com/Samsat_Cianjur/statuses/1585267576061337601,Samsat_Cianjur,"RT @bapenda_jabar: Mau bayar Pajak Kendaraan tahunan sambil santai di rumah?
.
Gak masalah..
ada #Sambara
Samsat Mobile Jawa Barat
.
Bayar…","Mau bayar Pajak Kendaraan tahunan sambil santai di rumah?
.
Gak masalah..
ada #Sambara
Samsat Mobile Jawa Barat
.
Bayar Pajak Kendaraan tahunan
bisa bayar dimana dan kapan saja.
.
Sambara
Kemudahan dalam genggaman
.
@ridwankamil
@uuruzhan
.
#sambara #samsatjabarjuara #samsatjabar https://t.co/ikBGvkYPAb",2022-10-26 09:50:17,Twitter Web App,0,2,in,,retweet,,0,0,bapenda_jabar,2148210799,1585097022507712512,1522053105176752131,https://pbs.twimg.com/profile_images/1571014144824049664/51IIw0gB_normal.jpg,268,54,26,2022-05-04 23:18:40,,,
39,1585267488471756800,https://twitter.com/Adiatna_san/statuses/1585267488471756800,https://twitter.com/Adiatna_san/statuses/1585267488471756800,Adiatna_san,RT @Sobat_RK: Gubernur Jawa Barat @ridwankamil memberikan apresiasi pada penyelenggaraan Konferensi Internasional Ketua Majelis Permusyawar…,"Gubernur Jawa Barat @ridwankamil memberikan apresiasi pada penyelenggaraan Konferensi Internasional Ketua Majelis Permusyawaratan, Majelis Syura, atau Nama Sejenis Lainnya dari Negara-negara Anggota Organisasi Kerja Sama Islam yang diinisiasi MPR RI.

https://t.co/0PWKmdAj47",2022-10-26 09:49:56,Twitter for Android,0,2,in,,retweet,,0,0,Sobat_RK,974953295683846145,1585107087071531008,2913311844,https://pbs.twimg.com/profile_images/616897444148711424/dpBPmmwO_normal.jpg,961,75,4,2014-11-29 00:19:07,lol,"Wado, West Java",
40,1585267302349537281,https://twitter.com/PJonath26909892/statuses/1585267302349537281,https://twitter.com/PJonath26909892/statuses/1585267302349537281,PJonath26909892,@ridwankamil Sok mimitian didinya heula,@ridwankamil Sok mimitian didinya heula,2022-10-26 09:49:12,Twitter for Android,0,0,in,,reply,ridwankamil,80323736,1584923380377346049,,0,0,1313595989316579334,https://pbs.twimg.com/profile_images/1313599344218603520/VcyJzzB0_normal.jpg,275,18,3,2020-10-06 17:44:46,?? op,"Amsterdam, Nederland",
41,1585267186028859392,https://twitter.com/ApakBintang/statuses/1585267186028859392,https://twitter.com/ApakBintang/statuses/1585267186028859392,ApakBintang,@bumnbersatu @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @HarisRuslyMoti @prabowo @ListyoSigitP @ridwankamil @budimandjatmiko @ChusnulCh__ @LOVE_AG4EVER__ @berlianidris @SuryaBorneo Apaan nih? Banyak asap,@bumnbersatu @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @HarisRuslyMoti @prabowo @ListyoSigitP @ridwankamil @budimandjatmiko @ChusnulCh__ @LOVE_AG4EVER__ @berlianidris @SuryaBorneo Apaan nih? Banyak asap,2022-10-26 09:48:44,Twitter for Android,0,0,in,,reply,bumnbersatu,191951600,1585101705716600832,,0,0,1144850840106090496,https://pbs.twimg.com/profile_images/1187894718836834304/aPac7xVf_normal.jpg,8049,229,116,2019-06-29 02:11:25,Berfikir sebelum berbuat,"Riau, Indonesia",
42,1585266718212902913,https://twitter.com/Heri84841320/statuses/1585266718212902913,https://twitter.com/Heri84841320/statuses/1585266718212902913,Heri84841320,"@WAHYU_UNIFORM @bumnbersatu @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @HarisRuslyMoti @prabowo @ListyoSigitP @ridwankamil @budimandjatmiko @ChusnulCh__ @LOVE_AG4EVER__ @berlianidris @SuryaBorneo Kaum’Ad , kaum Tsamud, kaum Nabi Luth, Kaum Nabi Nuh dll, badannya lebih besar lebih kaya musnah karena syirik.. mari belajar sejarah","@WAHYU_UNIFORM @bumnbersatu @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @HarisRuslyMoti @prabowo @ListyoSigitP @ridwankamil @budimandjatmiko @ChusnulCh__ @LOVE_AG4EVER__ @berlianidris @SuryaBorneo Kaum’Ad , kaum Tsamud, kaum Nabi Luth, Kaum Nabi Nuh dll, badannya lebih besar lebih kaya musnah karena syirik.. mari belajar sejarah",2022-10-26 09:46:53,Twitter for iPhone,0,0,in,,reply,WAHYU_UNIFORM,545264533,1585184464531251200,,0,0,1231210065086074881,https://pbs.twimg.com/profile_images/1234405824510013440/hpsxA6TF_normal.jpg,5936,181,165,2020-02-22 08:32:35,Warga Negara Indonesia,"Riau, Indonesia",
43,1585266491070459905,https://twitter.com/RatnaIntanKurn1/statuses/1585266491070459905,https://twitter.com/RatnaIntanKurn1/statuses/1585266491070459905,RatnaIntanKurn1,"RT @JonRuahGinting: @03__nakula @ridwankamil @erickthohir Ridwan Kamil lagi sibuk mo nyalon, mana sempat urus ni barudak","@03__nakula @ridwankamil @erickthohir Ridwan Kamil lagi sibuk mo nyalon, mana sempat urus ni barudak",2022-10-26 09:45:58,Twitter for Android,0,1,in,,retweet,,0,0,JonRuahGinting,982130453598552064,1585258578557870082,1363033858929614848,https://pbs.twimg.com/profile_images/1550757182907461634/i3DtH6KB_normal.jpg,75262,3123,3019,2021-02-20 02:53:30,Aku NKRI ????????????????,"Bali, Indonésie",
44,1585266451740446720,https://twitter.com/RatnaIntanKurn1/statuses/1585266451740446720,https://twitter.com/RatnaIntanKurn1/statuses/1585266451740446720,RatnaIntanKurn1,RT @nadrpalupi: @firyanwien @03__nakula @ridwankamil @erickthohir Tambah lagi ... =&gt; Eh malah marah kalo dikasih tahu,@firyanwien @03__nakula @ridwankamil @erickthohir Tambah lagi ... =&gt; Eh malah marah kalo dikasih tahu,2022-10-26 09:45:49,Twitter for Android,0,1,in,,retweet,,0,0,nadrpalupi,101896996,1585159122999463936,1363033858929614848,https://pbs.twimg.com/profile_images/1550757182907461634/i3DtH6KB_normal.jpg,75262,3123,3019,2021-02-20 02:53:30,Aku NKRI ????????????????,"Bali, Indonésie",
45,1585266417959505920,https://twitter.com/RatnaIntanKurn1/statuses/1585266417959505920,https://twitter.com/RatnaIntanKurn1/statuses/1585266417959505920,RatnaIntanKurn1,"RT @firyanwien: @03__nakula @ridwankamil @erickthohir Kebersihan sebagian dari iman...
Di negara yg konon katanya menjunjung tinggi iman...…","@03__nakula @ridwankamil @erickthohir Kebersihan sebagian dari iman...
Di negara yg konon katanya menjunjung tinggi iman...bahkan perkara sampah aja jadi urusan pelik di manapun..",2022-10-26 09:45:41,Twitter for Android,0,1,in,,retweet,,0,0,firyanwien,159379750,1585047492122771456,1363033858929614848,https://pbs.twimg.com/profile_images/1550757182907461634/i3DtH6KB_normal.jpg,75262,3123,3019,2021-02-20 02:53:30,Aku NKRI ????????????????,"Bali, Indonésie",
46,1585266398388834304,https://twitter.com/RatnaIntanKurn1/statuses/1585266398388834304,https://twitter.com/RatnaIntanKurn1/statuses/1585266398388834304,RatnaIntanKurn1,"RT @03__nakula: Pemuda² keren. ????
Mereka membersihkan sungai dan daerah kumuh dengan peralatan seadanya. Komunitas mereka bernama Pandawara…","Pemuda² keren. ????
Mereka membersihkan sungai dan daerah kumuh dengan peralatan seadanya. Komunitas mereka bernama Pandawara, saya gak tahu asal usulnya, tapi kayaknya sih daerah Jawa Barat.
Pemuda² ini layak diapresiasi dan dapat penghargaan. ??
@ridwankamil @erickthohir https://t.co/wYi8sCm2oF",2022-10-26 09:45:36,Twitter for Android,0,43,in,,retweet,,0,0,03__nakula,1101696077147729920,1584876854007123968,1363033858929614848,https://pbs.twimg.com/profile_images/1550757182907461634/i3DtH6KB_normal.jpg,75262,3123,3019,2021-02-20 02:53:30,Aku NKRI ????????????????,"Bali, Indonésie",
47,1585266193820053506,https://twitter.com/SatuDaya/statuses/1585266193820053506,https://twitter.com/SatuDaya/statuses/1585266193820053506,SatuDaya,"@ridwankamil banyak lahan sawah berubah jadi industri dan perumahan. Pemda harusnya mengatur dan pertimbangkan  perizinannya, terlalu gampang beri IMBnya","@ridwankamil banyak lahan sawah berubah jadi industri dan perumahan. Pemda harusnya mengatur dan pertimbangkan  perizinannya, terlalu gampang beri IMBnya",2022-10-26 09:44:48,Twitter for Android,0,0,in,,reply,ridwankamil,80323736,1584923380377346049,,0,0,1493962645216452610,https://pbs.twimg.com/profile_images/1504555474259099662/XM7EeECz_normal.jpg,106,7,0,2022-02-16 09:57:49,,"Bekasi Selatan, Indonesia",
48,1585265984033542145,https://twitter.com/HMuhamadDani/statuses/1585265984033542145,https://twitter.com/HMuhamadDani/statuses/1585265984033542145,HMuhamadDani,"@RK_JabarJuara @erickthohir @ridwankamil Orang Jawa Barat
Kang Emil Gubernur Jabar @ridwankamil yg mempunyai banyak perestasi dan inovasi,
Jabar Juara  menuju Indonesia Juara 
Bersama Kang Emil @ridwankamil 

#RidwanKamil
#Gubernurjabar #rkrijuara
#rkridpdgarut #jabarjuara #indonesiajuara 
#2024ridwankamilpresiden","@RK_JabarJuara @erickthohir @ridwankamil Orang Jawa Barat
Kang Emil Gubernur Jabar @ridwankamil yg mempunyai banyak perestasi dan inovasi,
Jabar Juara  menuju Indonesia Juara 
Bersama Kang Emil @ridwankamil 

#RidwanKamil
#Gubernurjabar #rkrijuara
#rkridpdgarut #jabarjuara #indonesiajuara 
#2024ridwankamilpresiden",2022-10-26 09:43:58,Twitter for Android,0,0,in,,reply,RK_JabarJuara,635416067,1585128516659851265,,0,0,1457565871195312135,https://pbs.twimg.com/profile_images/1521532570395045889/M95iRGEQ_normal.jpg,1702,3781,1474,2021-11-07 23:30:19,"Gubernur Jabar @ridwankamil yg banyak perestasi dan inovasi
Bersama @ridwankamil dr Jabar Juara menuju Indonesia Juara #ridwankamil
#rkrijuara
#rkridpdgarut",garut jabar,
49,1585265800067235842,https://twitter.com/Adiatna_san/statuses/1585265800067235842,https://twitter.com/Adiatna_san/statuses/1585265800067235842,Adiatna_san,"RT @vina_srinur: Kegiatan Gubernur Jawa Barat @ridwankamil
Melakukan Vicon Penandatanganan Letter of Intent Kerjasama Jawa Barat dengan Vic…","Kegiatan Gubernur Jawa Barat @ridwankamil
Melakukan Vicon Penandatanganan Letter of Intent Kerjasama Jawa Barat dengan Victoria State
Lokasi: Gd. Sate https://t.co/LgBelaNB1x",2022-10-26 09:43:14,Twitter for Android,0,1,in,,retweet,,0,0,vina_srinur,1495209095825006593,1585190789805903872,2913311844,https://pbs.twimg.com/profile_images/616897444148711424/dpBPmmwO_normal.jpg,961,75,4,2014-11-29 00:19:07,lol,"Wado, West Java",
50,1585265787920470019,https://twitter.com/HMuhamadDani/statuses/1585265787920470019,https://twitter.com/HMuhamadDani/statuses/1585265787920470019,HMuhamadDani,"RT @RK_JabarJuara: Jawa Barat kang @erickthohir ?

@ridwankamil https://t.co/T5QzKODxmX","Jawa Barat kang @erickthohir ?

@ridwankamil https://t.co/T5QzKODxmX",2022-10-26 09:43:11,Twitter for Android,0,6,in,,retweet,,0,0,RK_JabarJuara,635416067,1585128516659851265,1457565871195312135,https://pbs.twimg.com/profile_images/1521532570395045889/M95iRGEQ_normal.jpg,1702,3781,1474,2021-11-07 23:30:19,"Gubernur Jabar @ridwankamil yg banyak perestasi dan inovasi
Bersama @ridwankamil dr Jabar Juara menuju Indonesia Juara #ridwankamil
#rkrijuara
#rkridpdgarut",garut jabar,
51,1585265656823283712,https://twitter.com/HMuhamadDani/statuses/1585265656823283712,https://twitter.com/HMuhamadDani/statuses/1585265656823283712,HMuhamadDani,"@rkrijuara @ridwankamil Kang Emil Gubernur Jabar @ridwankamil yg mempunyai banyak perestasi dan inovasi,
Jabar Juara  menuju Indonesia Juara 
Bersama Kang Emil @ridwankamil 

#RidwanKamil
#Gubernurjabar #rkrijuara
#rkridpdgarut #jabarjuara #indonesiajuara 
#2024ridwankamilpresiden","@rkrijuara @ridwankamil Kang Emil Gubernur Jabar @ridwankamil yg mempunyai banyak perestasi dan inovasi,
Jabar Juara  menuju Indonesia Juara 
Bersama Kang Emil @ridwankamil 

#RidwanKamil
#Gubernurjabar #rkrijuara
#rkridpdgarut #jabarjuara #indonesiajuara 
#2024ridwankamilpresiden",2022-10-26 09:42:40,Twitter for Android,0,0,in,,reply,rkrijuara,1531971112929615872,1585129325636259841,,0,0,1457565871195312135,https://pbs.twimg.com/profile_images/1521532570395045889/M95iRGEQ_normal.jpg,1702,3781,1474,2021-11-07 23:30:19,"Gubernur Jabar @ridwankamil yg banyak perestasi dan inovasi
Bersama @ridwankamil dr Jabar Juara menuju Indonesia Juara #ridwankamil
#rkrijuara
#rkridpdgarut",garut jabar,
52,1585265604742639617,https://twitter.com/HMuhamadDani/statuses/1585265604742639617,https://twitter.com/HMuhamadDani/statuses/1585265604742639617,HMuhamadDani,"@rkrijuara @ridwankamil Kang Emil Gubernur Jabar @ridwankamil yg mempunyai banyak perestasi dan inovasi,
Jabar Juara  menuju Indonesia Juara 
Bersama Kang Emil @ridwankamil 

#RidwanKamil
#Gubernurjabar #rkrijuara
#rkridpdgarut #jabarjuara #indonesiajuara 
#2024ridwankamilpresiden","@rkrijuara @ridwankamil Kang Emil Gubernur Jabar @ridwankamil yg mempunyai banyak perestasi dan inovasi,
Jabar Juara  menuju Indonesia Juara 
Bersama Kang Emil @ridwankamil 

#RidwanKamil
#Gubernurjabar #rkrijuara
#rkridpdgarut #jabarjuara #indonesiajuara 
#2024ridwankamilpresiden",2022-10-26 09:42:27,Twitter for Android,0,0,in,,reply,rkrijuara,1531971112929615872,1585129709247291392,,0,0,1457565871195312135,https://pbs.twimg.com/profile_images/1521532570395045889/M95iRGEQ_normal.jpg,1702,3781,1474,2021-11-07 23:30:19,"Gubernur Jabar @ridwankamil yg banyak perestasi dan inovasi
Bersama @ridwankamil dr Jabar Juara menuju Indonesia Juara #ridwankamil
#rkrijuara
#rkridpdgarut",garut jabar,
53,1585265599671717889,https://twitter.com/ade_sunarma/statuses/1585265599671717889,https://twitter.com/ade_sunarma/statuses/1585265599671717889,ade_sunarma,"RT @Bima4sugar: Hallo Sahabat Bima ????
Selamat Siang Sob

Rabu, 26 Oktober 2022, kami telah mengikuti Kegiatan Apel Gabungan Kesiap Siagaan…","Hallo Sahabat Bima ????
Selamat Siang Sob

Rabu, 26 Oktober 2022, kami telah mengikuti Kegiatan Apel Gabungan Kesiap Siagaan Penanggulangan Bencana Alam di Pemda (Pemerintah Daerah) Kabupaten Garut.

@bimautamajabar @ridwankamil https://t.co/yxD7LQR3JP",2022-10-26 09:42:26,Twitter for Android,0,1,in,,retweet,,0,0,Bima4sugar,1566640806642913281,1585142991814991873,1569908610637131776,https://pbs.twimg.com/profile_images/1569908830724853760/p65si_nt_normal.png,1053,18,5,2022-09-14 00:40:07,,,
54,1585265531573088256,https://twitter.com/HMuhamadDani/statuses/1585265531573088256,https://twitter.com/HMuhamadDani/statuses/1585265531573088256,HMuhamadDani,"@rkrijuara Kang Emil Gubernur Jabar @ridwankamil yg mempunyai banyak perestasi dan inovasi,
Jabar Juara  menuju Indonesia Juara 
Bersama Kang Emil @ridwankamil 

#RidwanKamil
#Gubernurjabar #rkrijuara
#rkridpdgarut #jabarjuara #indonesiajuara 
#2024ridwankamilpresiden","@rkrijuara Kang Emil Gubernur Jabar @ridwankamil yg mempunyai banyak perestasi dan inovasi,
Jabar Juara  menuju Indonesia Juara 
Bersama Kang Emil @ridwankamil 

#RidwanKamil
#Gubernurjabar #rkrijuara
#rkridpdgarut #jabarjuara #indonesiajuara 
#2024ridwankamilpresiden",2022-10-26 09:42:10,Twitter for Android,0,0,in,,reply,rkrijuara,1531971112929615872,1585132633482067968,,0,0,1457565871195312135,https://pbs.twimg.com/profile_images/1521532570395045889/M95iRGEQ_normal.jpg,1702,3781,1474,2021-11-07 23:30:19,"Gubernur Jabar @ridwankamil yg banyak perestasi dan inovasi
Bersama @ridwankamil dr Jabar Juara menuju Indonesia Juara #ridwankamil
#rkrijuara
#rkridpdgarut",garut jabar,
