id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
2259,1604834437241647104,"https://twitter.com/IdnaAnggarani/statuses/1604834437241647104","https://twitter.com/IdnaAnggarani/statuses/1604834437241647104","IdnaAnggarani","@BetraPratama argentina jadi juaranya dan angkat piala, hbs ini kang emil jga kan #bersamajuara #ridwankamil","@BetraPratama argentina jadi juaranya dan angkat piala, hbs ini kang emil jga kan #bersamajuara #ridwankamil","2022-12-19 08:42:00","Twitter Web App",0,0,"in","","reply","BetraPratama",1070448834,1604763441411280897,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2260,1604834342538465286,"https://twitter.com/yesy_febriyati/statuses/1604834342538465286","https://twitter.com/yesy_febriyati/statuses/1604834342538465286","yesy_febriyati","@abelchantiqa @ridwankamil Kang Emil sudah menenangkan #bersamajuara #ridwankamil","@abelchantiqa @ridwankamil Kang Emil sudah menenangkan #bersamajuara #ridwankamil","2022-12-19 08:41:38","Twitter Web App",0,0,"in","","reply","abelchantiqa",1138949948,1604795503463391232,"",0,0,3007759064,"https://pbs.twimg.com/profile_images/1552523216102780928/v2oH2MPk_normal.jpg",469,420,150,"2015-02-02 04:14:46","","","",
2261,1604834319910207490,"https://twitter.com/ah14142011/statuses/1604834319910207490","https://twitter.com/ah14142011/statuses/1604834319910207490","ah14142011","selalu nge-blend dipasangkan dengan siapapun #bersamajuara #ridwankamil https://t.co/aihTn2iR9Y","selalu nge-blend dipasangkan dengan siapapun #bersamajuara #ridwankamil https://t.co/aihTn2iR9Y","2022-12-19 08:41:32","Twitter Web App",0,0,"in","""Ridwan Kamil jika disimulasikan berpasangan dengan Capres (calon presiden) manapun (Prabowo, Ganjar atau Anies) meraih elektabilitas tertinggi,"" https://t.co/zMWke6vUqo  #BersamaJuara","quote","govinditakaren",1399662265,1603967846102405120,"",0,0,603443335,"https://pbs.twimg.com/profile_images/591347926091239424/TBq87vEq_normal.jpg",811,623,231,"2012-06-09 04:52:18","‏‏‏ماهمني من قال قول ضرني","","",
2262,1604834305100091392,"https://twitter.com/IdnaAnggarani/statuses/1604834305100091392","https://twitter.com/IdnaAnggarani/statuses/1604834305100091392","IdnaAnggarani","@Aleynanugraha @berkinhatunu betul sekalih #bersamajuara #ridwankamil","@Aleynanugraha @berkinhatunu betul sekalih #bersamajuara #ridwankamil","2022-12-19 08:41:29","Twitter Web App",0,0,"in","","reply","Aleynanugraha",503251926,1604818241838534656,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2263,1604834279078232065,"https://twitter.com/yesy_febriyati/statuses/1604834279078232065","https://twitter.com/yesy_febriyati/statuses/1604834279078232065","yesy_febriyati","@suryadinikayam @ridwankamil Haha kayak merek apa gitu #bersamajuara #ridwankamil","@suryadinikayam @ridwankamil Haha kayak merek apa gitu #bersamajuara #ridwankamil","2022-12-19 08:41:23","Twitter Web App",0,0,"in","","reply","suryadinikayam",563975142,1604802284436606976,"",0,0,3007759064,"https://pbs.twimg.com/profile_images/1552523216102780928/v2oH2MPk_normal.jpg",469,420,150,"2015-02-02 04:14:46","","","",
2264,1604834271457587202,"https://twitter.com/IdnaAnggarani/statuses/1604834271457587202","https://twitter.com/IdnaAnggarani/statuses/1604834271457587202","IdnaAnggarani","@berkinhatunu perhitungan matang dalam menjagokan argentina #bersamajuara #ridwankamil","@berkinhatunu perhitungan matang dalam menjagokan argentina #bersamajuara #ridwankamil","2022-12-19 08:41:21","Twitter Web App",0,0,"in","","reply","berkinhatunu",540044590,1604782888897347584,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2265,1604834264595320834,"https://twitter.com/bayuubaskoroo/statuses/1604834264595320834","https://twitter.com/bayuubaskoroo/statuses/1604834264595320834","bayuubaskoroo","Segera sih kang emil #bersamajuara #ridwankamil https://t.co/uZKLT6HX8X","Segera sih kang emil #bersamajuara #ridwankamil https://t.co/uZKLT6HX8X","2022-12-19 08:41:19","Twitter Web App",0,0,"in","Gubernur Jawa Barat, Ridwan Kamil memastikan pembangunan jalur khusus tambang di wilayah Parungpanjang hingga Rumpin, bakal dimulai dalam waktu dekat.  @ridwankamil  https://t.co/UaYNeRZ2Pc  #BersamaJuara","quote","ihdanziga",3149579275,1604647561574617089,"",0,0,176020355,"https://pbs.twimg.com/profile_images/378800000179466820/dc142fc5c53358a871a0869fcf3909b4_normal.jpeg",5459,176,244,"2010-08-08 05:12:11","","","",
2266,1604834231384911873,"https://twitter.com/bayuubaskoroo/statuses/1604834231384911873","https://twitter.com/bayuubaskoroo/statuses/1604834231384911873","bayuubaskoroo","@ihdanziga @ridwankamil Segera sih kang emil #bersamajuara #ridwankamil","@ihdanziga @ridwankamil Segera sih kang emil #bersamajuara #ridwankamil","2022-12-19 08:41:11","Twitter Web App",0,0,"in","","reply","ihdanziga",3149579275,1604647561574617089,"",0,0,176020355,"https://pbs.twimg.com/profile_images/378800000179466820/dc142fc5c53358a871a0869fcf3909b4_normal.jpeg",5459,176,244,"2010-08-08 05:12:11","","","",
2267,1604834186174791680,"https://twitter.com/IdnaAnggarani/statuses/1604834186174791680","https://twitter.com/IdnaAnggarani/statuses/1604834186174791680","IdnaAnggarani","@Aleynanugraha @masrama1997 @ridwankamil tebakan yang benar dari kang emil #bersamajuara #ridwankamil","@Aleynanugraha @masrama1997 @ridwankamil tebakan yang benar dari kang emil #bersamajuara #ridwankamil","2022-12-19 08:41:01","Twitter Web App",0,0,"in","","reply","Aleynanugraha",503251926,1604818158338338816,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2268,1604834144684736512,"https://twitter.com/IdnaAnggarani/statuses/1604834144684736512","https://twitter.com/IdnaAnggarani/statuses/1604834144684736512","IdnaAnggarani","@masrama1997 @ridwankamil gokil banget #bersamajuara #ridwankamil","@masrama1997 @ridwankamil gokil banget #bersamajuara #ridwankamil","2022-12-19 08:40:51","Twitter Web App",0,0,"in","","reply","masrama1997",3259203955,1604792425330794496,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2269,1604834086958530560,"https://twitter.com/IdnaAnggarani/statuses/1604834086958530560","https://twitter.com/IdnaAnggarani/statuses/1604834086958530560","IdnaAnggarani","@Aleynanugraha @abelchantiqa @ridwankamil dalam perjalanan #bersamajuara #ridwankamil","@Aleynanugraha @abelchantiqa @ridwankamil dalam perjalanan #bersamajuara #ridwankamil","2022-12-19 08:40:37","Twitter Web App",0,0,"in","","reply","Aleynanugraha",503251926,1604818062343303169,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2270,1604834068016742401,"https://twitter.com/yesy_febriyati/statuses/1604834068016742401","https://twitter.com/yesy_febriyati/statuses/1604834068016742401","yesy_febriyati","@ayuheniprasasti Mengupayakan yang terbaik agar warga Jabar gak terkena imbas resesi #bersamajuara #ridwankamil","@ayuheniprasasti Mengupayakan yang terbaik agar warga Jabar gak terkena imbas resesi #bersamajuara #ridwankamil","2022-12-19 08:40:32","Twitter Web App",0,0,"in","","reply","ayuheniprasasti",318931324,1604726916916707328,"",0,0,3007759064,"https://pbs.twimg.com/profile_images/1552523216102780928/v2oH2MPk_normal.jpg",469,420,150,"2015-02-02 04:14:46","","","",
2271,1604834047150419970,"https://twitter.com/IdnaAnggarani/statuses/1604834047150419970","https://twitter.com/IdnaAnggarani/statuses/1604834047150419970","IdnaAnggarani","@abelchantiqa @ridwankamil indonesia juara kalau capresnya kang emil #bersamajuara #ridwankamil","@abelchantiqa @ridwankamil indonesia juara kalau capresnya kang emil #bersamajuara #ridwankamil","2022-12-19 08:40:27","Twitter Web App",0,0,"in","","reply","abelchantiqa",1138949948,1604794479663190016,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2272,1604833885619392512,"https://twitter.com/IdnaAnggarani/statuses/1604833885619392512","https://twitter.com/IdnaAnggarani/statuses/1604833885619392512","IdnaAnggarani","@Aleynanugraha @suryadinikayam kang emil selalu menerapkan untuk hal itu #bersamajuara #ridwankamil","@Aleynanugraha @suryadinikayam kang emil selalu menerapkan untuk hal itu #bersamajuara #ridwankamil","2022-12-19 08:39:49","Twitter Web App",0,0,"in","","reply","Aleynanugraha",503251926,1604817968747401217,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2273,1604833818422046721,"https://twitter.com/yesy_febriyati/statuses/1604833818422046721","https://twitter.com/yesy_febriyati/statuses/1604833818422046721","yesy_febriyati","@AzzahraMasyitah Nah betul banget itu #bersamajuara #ridwankamil","@AzzahraMasyitah Nah betul banget itu #bersamajuara #ridwankamil","2022-12-19 08:39:33","Twitter Web App",0,0,"in","","reply","AzzahraMasyitah",2955290726,1604730230509555713,"",0,0,3007759064,"https://pbs.twimg.com/profile_images/1552523216102780928/v2oH2MPk_normal.jpg",469,420,150,"2015-02-02 04:14:46","","","",
2274,1604833811828994049,"https://twitter.com/IdnaAnggarani/statuses/1604833811828994049","https://twitter.com/IdnaAnggarani/statuses/1604833811828994049","IdnaAnggarani","@suryadinikayam juara dihati semua orang #bersamajuara #ridwankamil","@suryadinikayam juara dihati semua orang #bersamajuara #ridwankamil","2022-12-19 08:39:31","Twitter Web App",0,0,"in","","reply","suryadinikayam",563975142,1604803979342270465,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2275,1604833732485353472,"https://twitter.com/ermaputri59/statuses/1604833732485353472","https://twitter.com/ermaputri59/statuses/1604833732485353472","ermaputri59","@DinePrila @ayuheniprasasti Bismilah  #bersamajuara #ridwankamil","@DinePrila @ayuheniprasasti Bismilah  #bersamajuara #ridwankamil","2022-12-19 08:39:12","Twitter Web App",0,0,"in","","reply","DinePrila",916120963,1604829648369913857,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2276,1604833732086882304,"https://twitter.com/IdnaAnggarani/statuses/1604833732086882304","https://twitter.com/IdnaAnggarani/statuses/1604833732086882304","IdnaAnggarani","@Coopee_ABCOO @ridwankamil jabar 1 nih bos #bersamajuara #ridwankamil","@Coopee_ABCOO @ridwankamil jabar 1 nih bos #bersamajuara #ridwankamil","2022-12-19 08:39:12","Twitter Web App",0,0,"in","","reply","Coopee_ABCOO",376630367,1604812978712240128,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2277,1604833678039056384,"https://twitter.com/IdnaAnggarani/statuses/1604833678039056384","https://twitter.com/IdnaAnggarani/statuses/1604833678039056384","IdnaAnggarani","@Aleynanugraha @TrumanDuncan1 maybe ya wkwkwk #bersamajuara #ridwankamil","@Aleynanugraha @TrumanDuncan1 maybe ya wkwkwk #bersamajuara #ridwankamil","2022-12-19 08:38:59","Twitter Web App",0,0,"in","","reply","Aleynanugraha",503251926,1604817794004287490,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2278,1604833672922017792,"https://twitter.com/ermaputri59/statuses/1604833672922017792","https://twitter.com/ermaputri59/statuses/1604833672922017792","ermaputri59","@DinePrila @AzzahraMasyitah @ayuheniprasasti ful senyum pastinya  #bersamajuara #ridwankamil","@DinePrila @AzzahraMasyitah @ayuheniprasasti ful senyum pastinya  #bersamajuara #ridwankamil","2022-12-19 08:38:58","Twitter Web App",0,0,"in","","reply","DinePrila",916120963,1604829735397502976,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2279,1604833645067632641,"https://twitter.com/IdnaAnggarani/statuses/1604833645067632641","https://twitter.com/IdnaAnggarani/statuses/1604833645067632641","IdnaAnggarani","@TrumanDuncan1 bola 1 direbutin 22 pemain buat apa coba :( #bersamajuara #ridwankamil","@TrumanDuncan1 bola 1 direbutin 22 pemain buat apa coba :( #bersamajuara #ridwankamil","2022-12-19 08:38:52","Twitter Web App",0,0,"in","","reply","TrumanDuncan1",499425431,1604817034977898498,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2280,1604833634170863616,"https://twitter.com/ermaputri59/statuses/1604833634170863616","https://twitter.com/ermaputri59/statuses/1604833634170863616","ermaputri59","@BetraPratama @AzzahraMasyitah @ayuheniprasasti kemana ?  #bersamajuara #ridwankamil","@BetraPratama @AzzahraMasyitah @ayuheniprasasti kemana ?  #bersamajuara #ridwankamil","2022-12-19 08:38:49","Twitter Web App",0,0,"in","","reply","BetraPratama",1070448834,1604761800649891841,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2281,1604833586859110402,"https://twitter.com/ermaputri59/statuses/1604833586859110402","https://twitter.com/ermaputri59/statuses/1604833586859110402","ermaputri59","@AzzahraMasyitah @ayuheniprasasti lewat mana sih  #bersamajuara #ridwankamil","@AzzahraMasyitah @ayuheniprasasti lewat mana sih  #bersamajuara #ridwankamil","2022-12-19 08:38:38","Twitter Web App",0,0,"in","","reply","AzzahraMasyitah",2955290726,1604737015366701057,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2282,1604833553011048449,"https://twitter.com/IdnaAnggarani/statuses/1604833553011048449","https://twitter.com/IdnaAnggarani/statuses/1604833553011048449","IdnaAnggarani","@Ismuniya ngga dianalisa sih tapi memang dijagokan #bersamajuara #ridwankamil","@Ismuniya ngga dianalisa sih tapi memang dijagokan #bersamajuara #ridwankamil","2022-12-19 08:38:30","Twitter Web App",0,0,"in","","reply","Ismuniya",546809670,1604826123669409792,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2283,1604833552713256961,"https://twitter.com/ermaputri59/statuses/1604833552713256961","https://twitter.com/ermaputri59/statuses/1604833552713256961","ermaputri59","@ayuheniprasasti cuma isu sih tapi kek nya ga bakal deh  #bersamajuara #ridwankamil","@ayuheniprasasti cuma isu sih tapi kek nya ga bakal deh  #bersamajuara #ridwankamil","2022-12-19 08:38:29","Twitter Web App",0,0,"in","","reply","ayuheniprasasti",318931324,1604727426071662592,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2284,1604833511646842881,"https://twitter.com/ah14142011/statuses/1604833511646842881","https://twitter.com/ah14142011/statuses/1604833511646842881","ah14142011","hal2 yang berkaitan dengan keindahan juga harap diperhatikan #bersamajuara #ridwankamil https://t.co/QLCjMGMIB1","hal2 yang berkaitan dengan keindahan juga harap diperhatikan #bersamajuara #ridwankamil https://t.co/QLCjMGMIB1","2022-12-19 08:38:20","Twitter Web App",0,0,"in","“...,hidup ini tidak hanya urusan perut dan ekonomi, tapi juga urusan budaya karena budaya itu juga menunjukkan siapa kita. Dengan agama hidup lebih terarah, dengan ilmu hidup lebih mudah, dan dengan budaya hidup lebih indah,” @ridwankamil  https://t.co/duhk6Rlh5K  #BersamaJuara","quote","AnzaApdhana1",607273088,1603938589389492224,"",0,0,603443335,"https://pbs.twimg.com/profile_images/591347926091239424/TBq87vEq_normal.jpg",811,623,231,"2012-06-09 04:52:18","‏‏‏ماهمني من قال قول ضرني","","",
2285,1604833491623235585,"https://twitter.com/ermaputri59/statuses/1604833491623235585","https://twitter.com/ermaputri59/statuses/1604833491623235585","ermaputri59","@DinePrila @DhyNurdiansyah selalu optimis kedepannya  #bersamajuara #ridwankamil","@DinePrila @DhyNurdiansyah selalu optimis kedepannya  #bersamajuara #ridwankamil","2022-12-19 08:38:15","Twitter Web App",0,0,"in","","reply","DinePrila",916120963,1604829608771489793,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2286,1604833464779698177,"https://twitter.com/IdnaAnggarani/statuses/1604833464779698177","https://twitter.com/IdnaAnggarani/statuses/1604833464779698177","IdnaAnggarani","tebakan benar, coba ditebak jga score nya kalo bener sih mujarap ya #bersamajuara #ridwankamil https://t.co/ckkrtUaSPh","tebakan benar, coba ditebak jga score nya kalo bener sih mujarap ya #bersamajuara #ridwankamil https://t.co/ckkrtUaSPh","2022-12-19 08:38:09","Twitter Web App",0,0,"in","Haha Gokil tebakan kang @ridwankamil kok bener ya, Argentina menang adu penalti, jitu nih tebakannya !! https://t.co/ewL20MS5wk  #BersamaJuara","quote","imamloversmania",2197853654,1604648654174048257,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2287,1604833434014486529,"https://twitter.com/ermaputri59/statuses/1604833434014486529","https://twitter.com/ermaputri59/statuses/1604833434014486529","ermaputri59","@BetraPratama @DhyNurdiansyah iya dong indonesia masih aman kok  #bersamajuara #ridwankamil","@BetraPratama @DhyNurdiansyah iya dong indonesia masih aman kok  #bersamajuara #ridwankamil","2022-12-19 08:38:01","Twitter Web App",0,0,"in","","reply","BetraPratama",1070448834,1604761587726028800,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2288,1604833374082076672,"https://twitter.com/IdnaAnggarani/statuses/1604833374082076672","https://twitter.com/IdnaAnggarani/statuses/1604833374082076672","IdnaAnggarani","@imamloversmania @ridwankamil wew apakah ini yang dinamakan peramal wkwkwk #bersamajuara #ridwankamil","@imamloversmania @ridwankamil wew apakah ini yang dinamakan peramal wkwkwk #bersamajuara #ridwankamil","2022-12-19 08:37:47","Twitter Web App",0,0,"in","","reply","imamloversmania",2197853654,1604648654174048257,"",0,0,879167557,"https://pbs.twimg.com/profile_images/1592063987277271040/dawTLaNH_normal.jpg",487,896,92,"2012-10-13 22:38:00","I\'LL FIGHT TILL THE END, AND NEVER GIVE UP","","",
2289,1604833373549363200,"https://twitter.com/ermaputri59/statuses/1604833373549363200","https://twitter.com/ermaputri59/statuses/1604833373549363200","ermaputri59","@DinePrila @AzzahraMasyitah @DhyNurdiansyah pasti bisa kok  #bersamajuara #ridwankamil","@DinePrila @AzzahraMasyitah @DhyNurdiansyah pasti bisa kok  #bersamajuara #ridwankamil","2022-12-19 08:37:47","Twitter Web App",0,0,"in","","reply","DinePrila",916120963,1604829918894108672,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2290,1604833345661128704,"https://twitter.com/ermaputri59/statuses/1604833345661128704","https://twitter.com/ermaputri59/statuses/1604833345661128704","ermaputri59","@BetraPratama @AzzahraMasyitah @DhyNurdiansyah Udah yakin pastinya  #bersamajuara #ridwankamil","@BetraPratama @AzzahraMasyitah @DhyNurdiansyah Udah yakin pastinya  #bersamajuara #ridwankamil","2022-12-19 08:37:40","Twitter Web App",0,0,"in","","reply","BetraPratama",1070448834,1604761671666663424,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2291,1604833305253535744,"https://twitter.com/ermaputri59/statuses/1604833305253535744","https://twitter.com/ermaputri59/statuses/1604833305253535744","ermaputri59","@AzzahraMasyitah @DhyNurdiansyah Amin tidak terdampak  #bersamajuara #ridwankamil","@AzzahraMasyitah @DhyNurdiansyah Amin tidak terdampak  #bersamajuara #ridwankamil","2022-12-19 08:37:30","Twitter Web App",0,0,"in","","reply","AzzahraMasyitah",2955290726,1604733507192123392,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2292,1604833269446742016,"https://twitter.com/ermaputri59/statuses/1604833269446742016","https://twitter.com/ermaputri59/statuses/1604833269446742016","ermaputri59","@DhyNurdiansyah Yakin 100 % saya  #bersamajuara #ridwankamil","@DhyNurdiansyah Yakin 100 % saya  #bersamajuara #ridwankamil","2022-12-19 08:37:22","Twitter Web App",0,0,"in","","reply","DhyNurdiansyah",498592468,1604730202760056832,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2293,1604833211624095744,"https://twitter.com/ermaputri59/statuses/1604833211624095744","https://twitter.com/ermaputri59/statuses/1604833211624095744","ermaputri59","@DinePrila @AzzahraMasyitah jabar jaya  #bersamajuara #ridwankamil","@DinePrila @AzzahraMasyitah jabar jaya  #bersamajuara #ridwankamil","2022-12-19 08:37:08","Twitter Web App",0,0,"in","","reply","DinePrila",916120963,1604829546431516672,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2294,1604833200056184833,"https://twitter.com/ah14142011/statuses/1604833200056184833","https://twitter.com/ah14142011/statuses/1604833200056184833","ah14142011","triple TOP unuk Jabar #bersamajuara #ridwankamil https://t.co/uKCvBHRVnx","triple TOP unuk Jabar #bersamajuara #ridwankamil https://t.co/uKCvBHRVnx","2022-12-19 08:37:05","Twitter Web App",0,0,"in","Jawa Barat raih tiga penghargaan di Top Digital Awards 2022,  salah satunya adalah Top Leader on Digital Implementation 2002 yang diraih Gubernur Jawa Barat @ridwankamil  https://t.co/pEcsc0R3K7  #BersamaJuara","quote","AnzaApdhana1",607273088,1603937223266959360,"",0,0,603443335,"https://pbs.twimg.com/profile_images/591347926091239424/TBq87vEq_normal.jpg",811,623,231,"2012-06-09 04:52:18","‏‏‏ماهمني من قال قول ضرني","","",
2295,1604833184914767872,"https://twitter.com/ermaputri59/statuses/1604833184914767872","https://twitter.com/ermaputri59/statuses/1604833184914767872","ermaputri59","@DinePrila @BetraPratama @AzzahraMasyitah ga akan kok  #bersamajuara #ridwankamil","@DinePrila @BetraPratama @AzzahraMasyitah ga akan kok  #bersamajuara #ridwankamil","2022-12-19 08:37:02","Twitter Web App",0,0,"in","","reply","DinePrila",916120963,1604830059751444481,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2296,1604833157622411264,"https://twitter.com/ermaputri59/statuses/1604833157622411264","https://twitter.com/ermaputri59/statuses/1604833157622411264","ermaputri59","@BetraPratama @AzzahraMasyitah lewat saja sih pastinya  #bersamajuara #ridwankamil","@BetraPratama @AzzahraMasyitah lewat saja sih pastinya  #bersamajuara #ridwankamil","2022-12-19 08:36:55","Twitter Web App",0,0,"in","","reply","BetraPratama",1070448834,1604761500841050112,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2297,1604833139674660864,"https://twitter.com/yesy_febriyati/statuses/1604833139674660864","https://twitter.com/yesy_febriyati/statuses/1604833139674660864","yesy_febriyati","@AzzahraMasyitah iya sabar #bersamajuara #ridwankamil","@AzzahraMasyitah iya sabar #bersamajuara #ridwankamil","2022-12-19 08:36:51","Twitter Web App",0,0,"in","","reply","AzzahraMasyitah",2955290726,1604729516584497152,"",0,0,3007759064,"https://pbs.twimg.com/profile_images/1552523216102780928/v2oH2MPk_normal.jpg",469,420,150,"2015-02-02 04:14:46","","","",
2298,1604833097765490689,"https://twitter.com/ermaputri59/statuses/1604833097765490689","https://twitter.com/ermaputri59/statuses/1604833097765490689","ermaputri59","@AzzahraMasyitah pasti kang emil akan memberikan terbaik untuk kedepannya  #bersamajuara #ridwankamil","@AzzahraMasyitah pasti kang emil akan memberikan terbaik untuk kedepannya  #bersamajuara #ridwankamil","2022-12-19 08:36:41","Twitter Web App",0,0,"in","","reply","AzzahraMasyitah",2955290726,1604733026554245120,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
2299,1604833091519815680,"https://twitter.com/yesy_febriyati/statuses/1604833091519815680","https://twitter.com/yesy_febriyati/statuses/1604833091519815680","yesy_febriyati","@AlecMaxwell1 Semua ikut senang #bersamajuara #ridwankamil","@AlecMaxwell1 Semua ikut senang #bersamajuara #ridwankamil","2022-12-19 08:36:40","Twitter Web App",0,0,"in","","reply","AlecMaxwell1",532401530,1604745731272675328,"",0,0,3007759064,"https://pbs.twimg.com/profile_images/1552523216102780928/v2oH2MPk_normal.jpg",469,420,150,"2015-02-02 04:14:46","","","",
2300,1604833048813441025,"https://twitter.com/yesy_febriyati/statuses/1604833048813441025","https://twitter.com/yesy_febriyati/statuses/1604833048813441025","yesy_febriyati","@BetraPratama Prediksinya jitu #bersamajuara #ridwankamil","@BetraPratama Prediksinya jitu #bersamajuara #ridwankamil","2022-12-19 08:36:29","Twitter Web App",0,0,"in","","reply","BetraPratama",1070448834,1604757103868272640,"",0,0,3007759064,"https://pbs.twimg.com/profile_images/1552523216102780928/v2oH2MPk_normal.jpg",469,420,150,"2015-02-02 04:14:46","","","",
2301,1604832999379730435,"https://twitter.com/ermaputri59/statuses/1604832999379730435","https://twitter.com/ermaputri59/statuses/1604832999379730435","ermaputri59","@DinePrila @AlecMaxwell1 iya pasti  #bersamajuara #ridwankamil","@DinePrila @AlecMaxwell1 iya pasti  #bersamajuara #ridwankamil","2022-12-19 08:36:18","Twitter Web App",0,0,"in","","reply","DinePrila",916120963,1604829492828332034,"",0,0,1338007584,"https://pbs.twimg.com/profile_images/660758081236656128/ON7USPK0_normal.jpg",544,180,123,"2013-04-08 21:22:43","","","",
